location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered
CO_25,2021-03-28,CO,Colombia,134.0,3.0,111682.0,3594.0,181.0,103061.0,124364.0
CO_25,2021-03-29,CO,Colombia,179.0,6.0,111861.0,3600.0,215.0,103276.0,126888.0
CO_25,2021-03-30,CO,Colombia,260.0,11.0,112121.0,3611.0,243.0,103519.0,131753.0
CO_25,2021-03-31,CO,Colombia,338.0,8.0,112459.0,3619.0,114.0,103633.0,135548.0
CO_25,2021-04-01,CO,Colombia,162.0,8.0,112621.0,3627.0,135.0,103768.0,136821.0
CO_25,2021-04-02,CO,Colombia,104.0,4.0,112725.0,3631.0,296.0,104064.0,137283.0
CO_25,2021-04-03,CO,Colombia,284.0,8.0,113009.0,3639.0,178.0,104242.0,137964.0
CO_25,2021-04-04,CO,Colombia,121.0,6.0,113130.0,3645.0,201.0,104443.0,138071.0
CO_25,2021-04-05,CO,Colombia,286.0,2.0,113416.0,3647.0,153.0,104596.0,145040.0
CO_25,2021-04-06,CO,Colombia,368.0,6.0,113784.0,3653.0,382.0,104978.0,152233.0
CO_25,2021-04-07,CO,Colombia,485.0,4.0,114269.0,3657.0,286.0,105264.0,159792.0
CO_25,2021-04-08,CO,Colombia,479.0,10.0,114748.0,3667.0,279.0,105543.0,171648.0
CO_25,2021-04-09,CO,Colombia,483.0,16.0,115231.0,3683.0,215.0,105758.0,181242.0
CO_25,2021-04-10,CO,Colombia,436.0,9.0,115667.0,3692.0,213.0,105971.0,184953.0
CO_25,2021-04-11,CO,Colombia,376.0,9.0,116043.0,3701.0,214.0,106185.0,185699.0
CO_25,2021-04-12,CO,Colombia,647.0,14.0,116690.0,3715.0,304.0,106489.0,193346.0
CO_25,2021-04-13,CO,Colombia,676.0,5.0,117366.0,3720.0,413.0,106902.0,198279.0
CO_25,2021-04-14,CO,Colombia,711.0,8.0,118077.0,3728.0,360.0,107262.0,203176.0
CO_25,2021-04-15,CO,Colombia,728.0,9.0,118805.0,3737.0,425.0,107687.0,217324.0
CO_25,2021-04-16,CO,Colombia,468.0,19.0,119273.0,3756.0,240.0,107927.0,224150.0
CO_25,2021-04-17,CO,Colombia,686.0,22.0,119959.0,3778.0,293.0,108220.0,225500.0
CO_25,2021-04-18,CO,Colombia,465.0,13.0,120424.0,3791.0,335.0,108555.0,225500.0
CO_25,2021-04-19,CO,Colombia,683.0,15.0,121107.0,3806.0,575.0,109130.0,225695.0
CO_25,2021-04-20,CO,Colombia,789.0,18.0,121896.0,3824.0,600.0,109730.0,225823.0
CO_25,2021-04-21,CO,Colombia,784.0,26.0,122680.0,3850.0,772.0,110502.0,225.0
CO_25,2021-04-22,CO,Colombia,1055.0,18.0,123735.0,3868.0,553.0,111055.0,225.0
CO_25,2021-04-23,CO,Colombia,864.0,18.0,124599.0,3886.0,564.0,111619.0,230.0
CO_25,2021-04-24,CO,Colombia,749.0,31.0,125348.0,3917.0,797.0,112416.0,230.0
CO_25,2021-04-25,CO,Colombia,576.0,26.0,125924.0,3943.0,684.0,113100.0,230.0
CO_25,2021-04-26,CO,Colombia,1112.0,30.0,127036.0,3973.0,554.0,113654.0,234.0
CO_25,2021-04-27,CO,Colombia,1097.0,29.0,128133.0,4002.0,803.0,114457.0,248.0
CO_25,2021-04-28,CO,Colombia,1012.0,29.0,129145.0,4031.0,990.0,115447.0,258.0
CO_25,2021-04-29,CO,Colombia,1143.0,23.0,130288.0,4054.0,790.0,116237.0,272.0
CO_25,2021-04-30,CO,Colombia,1025.0,30.0,131313.0,4084.0,937.0,117174.0,606.0
CO_25,2021-05-01,CO,Colombia,783.0,34.0,132096.0,4118.0,712.0,117886.0,309621.0
CO_25,2021-05-02,CO,Colombia,570.0,41.0,132666.0,4159.0,499.0,118385.0,312.0
CO_25,2021-05-03,CO,Colombia,905.0,21.0,133571.0,4180.0,1271.0,119656.0,321.0
CO_25,2021-05-04,CO,Colombia,1076.0,37.0,134647.0,4217.0,1080.0,120736.0,332535.0
CO_25,2021-05-06,CO,Colombia,1080.0,30.0,136579.0,4281.0,950.0,122820.0,364122.0
CO_25,2021-05-07,CO,Colombia,1058.0,30.0,137637.0,4311.0,886.0,123706.0,380928.0
CO_25,2021-05-08,CO,Colombia,898.0,41.0,138535.0,4352.0,588.0,124294.0,392461.0
CO_25,2021-05-09,CO,Colombia,623.0,35.0,139158.0,4387.0,450.0,124744.0,394578.0
CO_25,2021-05-10,CO,Colombia,1250.0,34.0,140408.0,4421.0,833.0,125577.0,403236.0
CO_25,2021-05-11,CO,Colombia,1575.0,42.0,141983.0,4463.0,1146.0,126723.0,411879.0
CO_25,2021-05-12,CO,Colombia,975.0,37.0,142958.0,4500.0,778.0,127501.0,421816.0
CO_25,2021-05-13,CO,Colombia,1337.0,47.0,144295.0,4547.0,768.0,128269.0,431421.0
CO_25,2021-05-14,CO,Colombia,1147.0,45.0,145442.0,4592.0,849.0,129118.0,439272.0
CO_25,2021-05-15,CO,Colombia,1153.0,44.0,146595.0,4636.0,765.0,129883.0,1147208.0
CO_25,2021-05-16,CO,Colombia,912.0,44.0,147507.0,4680.0,654.0,130537.0,444555.0
CO_25,2021-05-17,CO,Colombia,1106.0,37.0,148613.0,4717.0,735.0,131272.0,446120.0
CO_25,2021-05-18,CO,Colombia,1466.0,53.0,150079.0,4770.0,912.0,132184.0,457554.0
CO_25,2021-05-21,CO,Colombia,1722.0,46.0,154731.0,4916.0,1383.0,135974.0,475146.0
CO_25,2021-05-24,CO,Colombia,1849.0,47.0,158755.0,5048.0,2233.0,140392.0,480811.0
CO_25,2021-05-25,CO,Colombia,1886.0,50.0,160641.0,5098.0,1087.0,141479.0,497746.0
CO_25,2021-05-26,CO,Colombia,1685.0,42.0,162326.0,5140.0,1116.0,142595.0,513643.0
CO_25,2021-05-31,CO,Colombia,2286.0,57.0,171128.0,5404.0,137.0,147845.0,570790.0
CO_25,2021-06-03,CO,Colombia,2442.0,50.0,178333.0,5547.0,1947.0,156437.0,622760.0
CO_25,2021-06-05,CO,Colombia,2015.0,51.0,182595.0,5644.0,1738.0,160595.0,663694.0
CO_25,2021-06-06,CO,Colombia,1242.0,46.0,183837.0,5690.0,2255.0,162850.0,668279.0
CO_25,2021-06-08,CO,Colombia,2555.0,53.0,188137.0,5787.0,1475.0,166535.0,693582.0
CO_25,2021-06-09,CO,Colombia,2228.0,42.0,190365.0,5829.0,1598.0,168133.0,718471.0
CO_25,2021-06-10,CO,Colombia,2187.0,62.0,192552.0,5891.0,1774.0,169907.0,741253.0
CO_25,2021-06-11,CO,Colombia,2287.0,44.0,194839.0,5935.0,1713.0,171620.0,757291.0
CO_25,2021-06-12,CO,Colombia,1959.0,62.0,196798.0,5997.0,1753.0,173373.0,770202.0
CO_25,2021-06-13,CO,Colombia,1678.0,46.0,198476.0,6043.0,1743.0,175116.0,776341.0
CO_25,2021-06-14,CO,Colombia,1586.0,57.0,200062.0,6100.0,4.0,175120.0,781076.0
CO_25,2021-06-15,CO,Colombia,2301.0,40.0,202363.0,6140.0,4790.0,179910.0,805498.0
CO_25,2021-06-16,CO,Colombia,1722.0,44.0,204085.0,6184.0,1805.0,181715.0,834959.0
CO_25,2021-06-17,CO,Colombia,1822.0,51.0,205907.0,6235.0,4020.0,185735.0,862436.0
CO_25,2021-06-18,CO,Colombia,1071.0,62.0,206978.0,6297.0,3.0,185738.0,893923.0
CO_25,2021-06-19,CO,Colombia,1550.0,45.0,208528.0,6342.0,1484.0,187222.0,913584.0
CO_25,2021-06-20,CO,Colombia,1347.0,56.0,209875.0,6398.0,2046.0,189268.0,920067.0
CO_25,2021-06-21,CO,Colombia,2577.0,56.0,212452.0,6454.0,804.0,190072.0,946037.0
CO_25,2021-06-22,CO,Colombia,2071.0,42.0,214523.0,6496.0,1956.0,192028.0,972007.0
CO_25,2021-06-23,CO,Colombia,2259.0,51.0,216782.0,6547.0,2097.0,194125.0,992717.0
CO_25,2021-06-24,CO,Colombia,2368.0,52.0,219150.0,6599.0,1806.0,195931.0,1002104.0
CO_25,2021-06-25,CO,Colombia,2078.0,34.0,221228.0,6633.0,1107.0,197038.0,1013041.0
CO_25,2021-06-26,CO,Colombia,1678.0,37.0,222906.0,6670.0,2500.0,199538.0,1023003.0
CO_25,2021-06-27,CO,Colombia,1432.0,43.0,224338.0,6713.0,1765.0,201303.0,1036200.0
CO_25,2021-06-28,CO,Colombia,2517.0,46.0,226855.0,6759.0,2939.0,204242.0,1055790.0
CO_25,2021-06-29,CO,Colombia,1896.0,35.0,228751.0,6794.0,1180.0,205422.0,1066504.0
CO_25,2021-06-30,CO,Colombia,1841.0,45.0,230592.0,6839.0,1408.0,206830.0,1079132.0
CO_25,2021-07-01,CO,Colombia,1928.0,36.0,232520.0,6875.0,1481.0,208311.0,1096606.0
CO_25,2021-07-02,CO,Colombia,1797.0,34.0,234317.0,6909.0,1326.0,209637.0,1108167.0
CO_25,2021-07-03,CO,Colombia,1653.0,37.0,235970.0,6946.0,1582.0,211219.0,1116530.0
CO_25,2021-07-04,CO,Colombia,1161.0,39.0,237131.0,6985.0,1536.0,212755.0,1122303.0
CO_25,2021-07-05,CO,Colombia,1017.0,29.0,238148.0,7014.0,1834.0,214589.0,1147066.0
CO_25,2021-07-06,CO,Colombia,1602.0,35.0,239750.0,7049.0,3289.0,217878.0,1172976.0
CO_25,2021-07-07,CO,Colombia,1637.0,40.0,241387.0,7089.0,1134.0,219012.0,1199415.0
CO_25,2021-07-08,CO,Colombia,1503.0,42.0,242890.0,7131.0,1868.0,220880.0,1235688.0
CO_25,2021-07-09,CO,Colombia,1000.0,23.0,243890.0,7154.0,2381.0,223261.0,1268546.0
CO_25,2021-07-10,CO,Colombia,1291.0,31.0,245181.0,7185.0,999.0,224260.0,1290018.0
CO_25,2021-07-11,CO,Colombia,627.0,27.0,245808.0,7212.0,1704.0,225964.0,1296257.0
CO_25,2021-07-12,CO,Colombia,1391.0,26.0,247199.0,7238.0,1126.0,227090.0,1321516.0
CO_25,2021-07-13,CO,Colombia,1012.0,34.0,248211.0,7272.0,1155.0,228245.0,1358904.0
CO_25,2021-07-14,CO,Colombia,1190.0,30.0,249401.0,7302.0,921.0,229166.0,1384375.0
CO_25,2021-07-15,CO,Colombia,1103.0,23.0,250504.0,7325.0,1073.0,230239.0,1406240.0
CO_25,2021-07-16,CO,Colombia,910.0,40.0,251414.0,7365.0,797.0,231036.0,1426039.0
CO_25,2021-07-17,CO,Colombia,756.0,31.0,252170.0,7396.0,1381.0,232417.0,1435370.0
CO_25,2021-07-18,CO,Colombia,552.0,22.0,252722.0,7418.0,796.0,233213.0,1436325.0
CO_25,2021-07-19,CO,Colombia,769.0,22.0,253491.0,7440.0,1275.0,234488.0,1448164.0
CO_25,2021-07-20,CO,Colombia,382.0,20.0,253873.0,7460.0,1468.0,235956.0,1452681.0
CO_25,2021-07-21,CO,Colombia,641.0,19.0,254514.0,7479.0,1098.0,237054.0,1465384.0
CO_25,2021-07-22,CO,Colombia,754.0,20.0,255268.0,7499.0,862.0,237916.0,1477675.0
CO_25,2021-07-23,CO,Colombia,804.0,15.0,256072.0,7514.0,698.0,238614.0,1493673.0
CO_25,2021-07-24,CO,Colombia,560.0,19.0,256632.0,7533.0,1155.0,239769.0,1509071.0
CO_25,2021-07-25,CO,Colombia,316.0,15.0,256948.0,7548.0,903.0,240672.0,1518937.0
CO_25,2021-07-26,CO,Colombia,430.0,14.0,257378.0,7562.0,869.0,241541.0,1536204.0
CO_25,2021-07-27,CO,Colombia,440.0,22.0,257818.0,7584.0,698.0,242239.0,1558993.0
CO_25,2021-07-28,CO,Colombia,416.0,10.0,258234.0,7594.0,837.0,243076.0,1586328.0
CO_25,2021-07-29,CO,Colombia,585.0,18.0,258819.0,7612.0,587.0,243663.0,1644335.0
CO_25,2021-07-30,CO,Colombia,532.0,16.0,259351.0,7628.0,370.0,244033.0,1687848.0
CO_25,2021-07-31,CO,Colombia,314.0,22.0,259665.0,7650.0,404.0,244437.0,1713651.0
CO_25,2021-08-01,CO,Colombia,246.0,21.0,259911.0,7671.0,377.0,244814.0,1724675.0
CO_25,2021-08-02,CO,Colombia,284.0,19.0,260195.0,7690.0,608.0,245422.0,1744377.0
CO_25,2021-08-03,CO,Colombia,295.0,10.0,260490.0,7700.0,433.0,245855.0,1761372.0
CO_25,2021-08-04,CO,Colombia,250.0,20.0,260740.0,7720.0,474.0,246329.0,1777721.0
CO_25,2021-08-05,CO,Colombia,253.0,10.0,260993.0,7730.0,483.0,246812.0,1792854.0
CO_25,2021-08-06,CO,Colombia,255.0,13.0,261248.0,7743.0,339.0,247151.0,1821613.0
CO_25,2021-08-07,CO,Colombia,242.0,7.0,261490.0,7750.0,521.0,247672.0,1826182.0
CO_25,2021-08-08,CO,Colombia,96.0,11.0,261586.0,7761.0,221.0,247893.0,1827748.0
CO_25,2021-08-09,CO,Colombia,151.0,10.0,261737.0,7771.0,456.0,248349.0,1836667.0
CO_25,2021-08-10,CO,Colombia,201.0,8.0,261938.0,7779.0,318.0,248667.0,1850617.0
CO_25,2021-08-11,CO,Colombia,203.0,6.0,262141.0,7785.0,507.0,249174.0,1871016.0
CO_25,2021-08-12,CO,Colombia,166.0,4.0,262307.0,7789.0,231.0,249405.0,1882149.0
CO_25,2021-08-13,CO,Colombia,166.0,5.0,262473.0,7794.0,230.0,249635.0,1888551.0
CO_25,2021-08-14,CO,Colombia,134.0,9.0,262607.0,7803.0,172.0,249807.0,1895447.0
CO_25,2021-08-15,CO,Colombia,68.0,2.0,262675.0,7805.0,140.0,249947.0,1896602.0
CO_25,2021-08-16,CO,Colombia,42.0,6.0,262717.0,7811.0,2.0,249949.0,1898951.0
CO_25,2021-08-17,CO,Colombia,76.0,8.0,262793.0,7819.0,150.0,250099.0,1916606.0
CO_25,2021-08-18,CO,Colombia,110.0,2.0,262903.0,7821.0,200.0,250299.0,1930402.0
CO_25,2021-08-19,CO,Colombia,123.0,14.0,263026.0,7835.0,242.0,250541.0,1939593.0
CO_25,2021-08-20,CO,Colombia,104.0,5.0,263130.0,7840.0,167.0,250708.0,1947677.0
CO_25,2021-08-21,CO,Colombia,70.0,4.0,263200.0,7844.0,138.0,250846.0,1953451.0
CO_25,2021-08-22,CO,Colombia,56.0,2.0,263256.0,7846.0,139.0,250985.0,1956713.0
CO_25,2021-08-23,CO,Colombia,59.0,8.0,263315.0,7854.0,115.0,251100.0,1979953.0
CO_25,2021-08-24,CO,Colombia,58.0,6.0,263373.0,7860.0,148.0,251248.0,2010647.0
CO_25,2021-08-25,CO,Colombia,55.0,8.0,263428.0,7868.0,205.0,251453.0,2032872.0
CO_25,2021-08-26,CO,Colombia,61.0,6.0,263489.0,7874.0,232.0,251685.0,2048547.0
CO_25,2021-08-27,CO,Colombia,43.0,6.0,263532.0,7880.0,166.0,251851.0,2054691.0
CO_25,2021-08-28,CO,Colombia,125.0,6.0,263657.0,7886.0,150.0,252001.0,2073693.0
CO_25,2021-08-29,CO,Colombia,44.0,6.0,263701.0,7892.0,43.0,252044.0,2082348.0
CO_25,2021-08-30,CO,Colombia,42.0,6.0,263743.0,7898.0,47.0,252091.0,2098639.0
CO_25,2021-08-31,CO,Colombia,54.0,4.0,263797.0,7902.0,83.0,252174.0,2108212.0
CO_25,2021-09-01,CO,Colombia,52.0,4.0,263849.0,7906.0,89.0,252263.0,2112982.0
CO_25,2021-09-02,CO,Colombia,44.0,4.0,263893.0,7910.0,92.0,252355.0,2116276.0
CO_25,2021-09-03,CO,Colombia,56.0,4.0,263949.0,7914.0,67.0,252422.0,2118948.0
CO_25,2021-09-04,CO,Colombia,47.0,7.0,263996.0,7921.0,74.0,252496.0,2120059.0
CO_25,2021-09-05,CO,Colombia,30.0,3.0,264026.0,7924.0,266.0,252762.0,2122509.0
CO_25,2021-09-06,CO,Colombia,33.0,3.0,264059.0,7927.0,93.0,252855.0,2139238.0
CO_25,2021-09-07,CO,Colombia,39.0,9.0,264098.0,7936.0,223.0,253078.0,2162992.0
CO_25,2021-09-08,CO,Colombia,35.0,3.0,264133.0,7939.0,79.0,253157.0,2177910.0
CO_25,2021-09-09,CO,Colombia,40.0,2.0,264173.0,7941.0,100.0,253257.0,2191765.0
CO_25,2021-09-10,CO,Colombia,41.0,2.0,264214.0,7943.0,131.0,253388.0,2200101.0
CO_25,2021-09-11,CO,Colombia,36.0,4.0,264250.0,7947.0,83.0,253471.0,2206521.0
CO_25,2021-09-12,CO,Colombia,24.0,1.0,264274.0,7948.0,47.0,253518.0,2211767.0
CO_25,2021-09-13,CO,Colombia,26.0,1.0,264300.0,7949.0,75.0,253593.0,2236490.0
CO_25,2021-09-14,CO,Colombia,24.0,5.0,264324.0,7954.0,52.0,253645.0,2260382.0
CO_25,2021-09-15,CO,Colombia,39.0,3.0,264363.0,7957.0,218.0,253863.0,2269746.0
CO_25,2021-09-16,CO,Colombia,55.0,2.0,264418.0,7959.0,53.0,253916.0,2272982.0
CO_25,2021-09-17,CO,Colombia,35.0,5.0,264453.0,7964.0,71.0,253987.0,2289036.0
CO_25,2021-09-18,CO,Colombia,32.0,2.0,264485.0,7966.0,84.0,254071.0,2297868.0
CO_25,2021-09-19,CO,Colombia,18.0,3.0,264503.0,7969.0,85.0,254156.0,2304690.0
CO_25,2021-09-20,CO,Colombia,22.0,2.0,264525.0,7971.0,117.0,254273.0,2319070.0
CO_25,2021-09-21,CO,Colombia,45.0,3.0,264570.0,7974.0,0.0,254273.0,2321817.0
CO_25,2021-09-22,CO,Colombia,21.0,1.0,264591.0,7975.0,114.0,254387.0,2340224.0
CO_25,2021-09-23,CO,Colombia,26.0,2.0,264617.0,7977.0,68.0,254455.0,2364875.0
CO_25,2021-09-24,CO,Colombia,32.0,3.0,264649.0,7980.0,93.0,254548.0,2377420.0
CO_25,2021-09-25,CO,Colombia,31.0,4.0,264680.0,7984.0,1.0,254549.0,2391723.0
CO_25,2021-09-26,CO,Colombia,14.0,2.0,264694.0,7986.0,94.0,254643.0,2393391.0
CO_25,2021-09-27,CO,Colombia,20.0,3.0,264714.0,7989.0,40.0,254683.0,2410032.0
CO_25,2021-09-28,CO,Colombia,16.0,0.0,264730.0,7989.0,307.0,254990.0,2445196.0
CO_25,2021-09-29,CO,Colombia,23.0,2.0,264753.0,7991.0,61.0,255051.0,2468611.0
CO_25,2021-09-30,CO,Colombia,26.0,1.0,264779.0,7992.0,52.0,255103.0,2513892.0
CO_25,2021-10-01,CO,Colombia,31.0,1.0,264810.0,7993.0,18.0,255121.0,2534369.0
CO_25,2021-10-02,CO,Colombia,28.0,1.0,264838.0,7994.0,34.0,255155.0,2548134.0
CO_25,2021-10-03,CO,Colombia,14.0,1.0,264852.0,7995.0,40.0,255195.0,2555420.0
CO_25,2021-10-04,CO,Colombia,18.0,2.0,264870.0,7997.0,32.0,255227.0,2565073.0
CO_25,2021-10-05,CO,Colombia,31.0,5.0,264901.0,8002.0,26.0,255253.0,2598823.0
CO_25,2021-10-06,CO,Colombia,29.0,2.0,264930.0,8004.0,24.0,255277.0,2628718.0
CO_25,2021-10-07,CO,Colombia,29.0,3.0,264959.0,8007.0,39.0,255316.0,2648964.0
CO_25,2021-10-08,CO,Colombia,23.0,6.0,264982.0,8013.0,25.0,255341.0,2666215.0
CO_25,2021-10-09,CO,Colombia,29.0,2.0,265011.0,8015.0,117.0,255458.0,2693581.0
CO_25,2021-10-10,CO,Colombia,14.0,2.0,265025.0,8017.0,37.0,255495.0,2700192.0
CO_25,2021-10-11,CO,Colombia,20.0,5.0,265045.0,8022.0,80.0,255575.0,2725815.0
CO_25,2021-10-12,CO,Colombia,19.0,1.0,265064.0,8023.0,96.0,255671.0,2745696.0
CO_25,2021-10-13,CO,Colombia,22.0,4.0,265086.0,8027.0,6.0,255677.0,2764850.0
CO_25,2021-10-14,CO,Colombia,22.0,2.0,265108.0,8029.0,14.0,255691.0,2775700.0
CO_25,2021-10-15,CO,Colombia,21.0,2.0,265129.0,8031.0,16.0,255707.0,2781031.0
CO_25,2021-10-16,CO,Colombia,25.0,2.0,265154.0,8033.0,110.0,255817.0,2791865.0
CO_25,2021-10-17,CO,Colombia,15.0,4.0,265169.0,8037.0,33.0,255850.0,2800406.0
CO_25,2021-10-18,CO,Colombia,9.0,3.0,265178.0,8040.0,26.0,255876.0,2804745.0
CO_25,2021-10-19,CO,Colombia,18.0,2.0,265196.0,8042.0,1.0,255877.0,2819297.0
CO_25,2021-10-20,CO,Colombia,28.0,3.0,265224.0,8045.0,53.0,255930.0,2836047.0
CO_25,2021-10-21,CO,Colombia,24.0,4.0,265248.0,8049.0,19.0,255949.0,2851399.0
CO_25,2021-10-22,CO,Colombia,29.0,3.0,265277.0,8052.0,24.0,255973.0,2862895.0
CO_25,2021-10-23,CO,Colombia,21.0,3.0,265298.0,8055.0,58.0,256031.0,2872994.0
CO_25,2021-10-24,CO,Colombia,11.0,5.0,265309.0,8060.0,23.0,256054.0,2878901.0
CO_25,2021-10-25,CO,Colombia,25.0,3.0,265334.0,8063.0,23.0,256077.0,2884255.0
CO_25,2021-10-26,CO,Colombia,38.0,1.0,265372.0,8064.0,36.0,256113.0,2899467.0
CO_25,2021-10-27,CO,Colombia,29.0,5.0,265401.0,8069.0,16.0,256129.0,2916283.0
CO_25,2021-10-28,CO,Colombia,42.0,4.0,265443.0,8073.0,22.0,256151.0,2930403.0
CO_25,2021-10-29,CO,Colombia,26.0,4.0,265469.0,8077.0,33.0,256184.0,2938460.0
CO_25,2021-10-30,CO,Colombia,31.0,2.0,265500.0,8079.0,25.0,256209.0,2940862.0
CO_25,2021-10-31,CO,Colombia,15.0,1.0,265515.0,8080.0,17.0,256226.0,2954010.0
CO_25,2021-11-01,CO,Colombia,4.0,3.0,265519.0,8083.0,14.0,256240.0,2967713.0
CO_25,2021-11-02,CO,Colombia,22.0,5.0,265541.0,8088.0,45.0,256285.0,2973689.0
CO_25,2021-11-05,CO,Colombia,24.0,1.0,265638.0,8096.0,28.0,256397.0,3049149.0
CO_25,2021-11-07,CO,Colombia,17.0,5.0,265689.0,8104.0,44.0,256483.0,3086441.0
CO_25,2021-11-08,CO,Colombia,19.0,1.0,265708.0,8105.0,48.0,256531.0,3115150.0
CO_25,2021-11-11,CO,Colombia,34.0,1.0,265803.0,8110.0,94.0,256734.0,3169542.0
CO_25,2021-11-14,CO,Colombia,24.0,2.0,265888.0,8120.0,154.0,257144.0,3227539.0
CO_25,2021-11-17,CO,Colombia,33.0,3.0,265976.0,8131.0,144.0,257567.0,3291440.0
CO_25,2021-11-20,CO,Colombia,37.0,3.0,266105.0,8137.0,39.0,257681.0,3357671.0
CO_25,2021-11-22,CO,Colombia,42.0,1.0,266155.0,8141.0,54.0,257773.0,3405316.0
CO_25,2021-11-23,CO,Colombia,38.0,1.0,266193.0,8142.0,29.0,257802.0,3432336.0
CO_25,2021-11-26,CO,Colombia,37.0,0.0,266313.0,8144.0,39.0,257925.0,3484395.0
CO_25,2021-11-30,CO,Colombia,51.0,1.0,266438.0,8149.0,43.0,258073.0,3564743.0
CO_25,2021-12-04,CO,Colombia,31.0,3.0,266602.0,8162.0,39.0,258262.0,3643439.0
CO_25,2021-12-07,CO,Colombia,52.0,3.0,266701.0,8169.0,39.0,258388.0,3683052.0
CO_25,2021-12-09,CO,Colombia,28.0,4.0,266755.0,8177.0,19.0,258429.0,3714631.0
CO_25,2021-12-10,CO,Colombia,42.0,1.0,266797.0,8178.0,24.0,258453.0,3735308.0
CO_25,2021-12-11,CO,Colombia,35.0,0.0,266832.0,8178.0,24.0,258477.0,3743057.0
CO_25,2021-12-12,CO,Colombia,28.0,1.0,266860.0,8179.0,11.0,258488.0,3750388.0
CO_25,2021-12-13,CO,Colombia,26.0,0.0,266886.0,8179.0,50.0,258538.0,3758104.0
CO_25,2021-12-14,CO,Colombia,30.0,2.0,266916.0,8181.0,79.0,258617.0,3770198.0
CO_25,2021-12-15,CO,Colombia,20.0,3.0,266936.0,8184.0,59.0,258676.0,3780681.0
CO_25,2021-12-16,CO,Colombia,51.0,3.0,266987.0,8187.0,51.0,258727.0,3786645.0
CO_25,2021-12-17,CO,Colombia,47.0,2.0,267034.0,8189.0,13.0,258740.0,3792782.0
CO_25,2021-12-18,CO,Colombia,43.0,1.0,267077.0,8190.0,34.0,258774.0,3796609.0
CO_25,2021-12-19,CO,Colombia,20.0,2.0,267097.0,8192.0,23.0,258797.0,3798641.0
CO_25,2021-12-20,CO,Colombia,42.0,3.0,267139.0,8195.0,36.0,258833.0,3805752.0
CO_25,2021-12-21,CO,Colombia,57.0,1.0,267196.0,8196.0,56.0,258889.0,3820520.0
CO_25,2021-12-22,CO,Colombia,114.0,3.0,267310.0,8199.0,22.0,258911.0,3835856.0
CO_25,2021-12-23,CO,Colombia,147.0,3.0,267457.0,8202.0,33.0,258944.0,3839253.0
CO_25,2021-12-24,CO,Colombia,141.0,1.0,267598.0,8203.0,68.0,259012.0,3841923.0
CO_25,2021-12-25,CO,Colombia,52.0,2.0,267650.0,8205.0,55.0,259067.0,3844156.0
CO_25,2021-12-26,CO,Colombia,60.0,1.0,267710.0,8206.0,56.0,259123.0,3844662.0
CO_25,2021-12-27,CO,Colombia,239.0,3.0,267949.0,8209.0,95.0,259218.0,3868097.0
CO_25,2021-12-28,CO,Colombia,386.0,4.0,268335.0,8213.0,80.0,259298.0,3877951.0
CO_25,2021-12-29,CO,Colombia,441.0,1.0,268776.0,8214.0,95.0,259393.0,3883517.0
CO_25,2021-12-30,CO,Colombia,491.0,2.0,269267.0,8216.0,93.0,259486.0,3889029.0
CO_25,2021-12-31,CO,Colombia,472.0,2.0,269739.0,8218.0,113.0,259599.0,3892940.0
CO_25,2022-01-01,CO,Colombia,178.0,4.0,269917.0,8222.0,206.0,259805.0,3897621.0
CO_25,2022-01-02,CO,Colombia,185.0,5.0,270102.0,8227.0,191.0,259996.0,3908193.0
CO_25,2022-01-03,CO,Colombia,545.0,4.0,270647.0,8231.0,135.0,260131.0,3955629.0
CO_25,2022-01-04,CO,Colombia,908.0,3.0,271555.0,8234.0,812.0,260943.0,3972551.0
CO_25,2022-01-05,CO,Colombia,1151.0,0.0,272706.0,8234.0,180.0,261123.0,3990671.0
CO_25,2022-01-06,CO,Colombia,1567.0,8.0,274273.0,8242.0,303.0,261426.0,4022154.0
CO_25,2022-01-07,CO,Colombia,1854.0,3.0,276127.0,8245.0,436.0,261862.0,4033406.0
CO_25,2022-01-08,CO,Colombia,1307.0,3.0,277434.0,8248.0,533.0,262395.0,4043303.0
CO_25,2022-01-09,CO,Colombia,598.0,3.0,278032.0,8251.0,706.0,263101.0,4049170.0
CO_25,2022-01-10,CO,Colombia,735.0,3.0,278767.0,8254.0,709.0,263810.0,4054656.0
CO_25,2022-01-11,CO,Colombia,1462.0,5.0,280229.0,8259.0,1063.0,264873.0,4066804.0
CO_25,2022-01-12,CO,Colombia,1489.0,1.0,281718.0,8260.0,987.0,265860.0,4097289.0
CO_25,2022-01-13,CO,Colombia,1746.0,3.0,283464.0,8263.0,621.0,266481.0,4115755.0
CO_25,2022-01-14,CO,Colombia,1580.0,6.0,285044.0,8269.0,1163.0,267644.0,4142019.0
CO_25,2022-01-15,CO,Colombia,1294.0,2.0,286338.0,8271.0,1584.0,269228.0,4146735.0
CO_25,2022-01-16,CO,Colombia,920.0,4.0,287258.0,8275.0,1958.0,271186.0,4149818.0
CO_25,2022-01-17,CO,Colombia,1318.0,6.0,288576.0,8281.0,2082.0,273268.0,4163021.0
CO_25,2022-01-18,CO,Colombia,1025.0,9.0,289601.0,8290.0,1832.0,275100.0,4166470.0
